,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
285,0,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1
286,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
287,0,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
288,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4
289,0,2,0,3,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5
290,0,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,5,5
291,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
292,0,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
293,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
294,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
295,0,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
296,0,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
297,0,5,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1
298,0,2,2,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
299,1,5,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1
300,0,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
301,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
302,0,5,2,9,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
303,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
304,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
305,0,5,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,5,0
306,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
307,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
308,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1
309,0,5,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
310,0,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
311,1,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1
312,0,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
313,0,5,0,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
314,0,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
315,1,5,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
316,0,5,2,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
317,0,5,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,3
318,0,5,0,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
319,0,2,2,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
320,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
321,0,2,0,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0
322,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
323,0,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
324,0,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4
325,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
326,0,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3
327,1,5,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
328,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
329,0,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
330,1,5,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5
331,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
332,0,0,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
333,0,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
334,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
335,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,5,0
336,0,5,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,1
337,0,0,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1
338,0,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
339,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
340,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
341,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1
342,0,5,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
343,0,2,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
344,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
345,0,5,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1
346,0,5,0,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
347,0,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
348,0,2,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1
349,0,5,0,4,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,5,5
350,0,2,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
351,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4
352,0,0,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
353,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
354,0,5,3,9,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,4
355,0,4,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
356,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
357,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5
358,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
359,0,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1
360,0,5,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1
361,0,5,0,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
362,0,2,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
363,0,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4
364,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
365,0,2,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5
366,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
367,0,5,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
368,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
369,0,5,0,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1
370,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,1
371,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
372,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
373,0,4,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,5,5
374,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
375,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1
376,0,4,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
377,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
378,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1
379,0,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
380,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5
381,0,5,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1
382,0,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
383,0,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
384,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,5,0
385,1,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5
386,0,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,4
387,0,5,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
388,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
389,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
390,0,0,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3
391,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
392,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
393,0,5,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
394,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
395,0,5,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
396,0,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
397,0,5,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
398,0,5,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5
399,1,5,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
400,0,0,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
401,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
402,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5
403,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
404,0,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
405,0,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
406,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
407,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
408,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
409,0,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4
410,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
411,0,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1
412,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4
413,0,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
414,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1
415,0,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
416,0,5,0,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
417,1,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5
418,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
419,0,2,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
420,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
421,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
422,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
423,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
424,0,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
425,0,5,2,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
426,0,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4
427,0,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
428,0,5,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
429,0,2,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
430,0,5,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
431,0,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,1
432,0,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
433,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
434,0,2,2,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
435,0,0,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
436,0,5,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
437,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
438,0,0,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
439,0,5,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
440,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
441,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
442,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,4
443,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
444,0,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
445,0,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,1
446,0,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
447,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1
448,0,0,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
449,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,5,0
450,0,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
451,0,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
452,0,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
453,0,5,0,9,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
454,0,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
455,0,5,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1
456,0,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1
457,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
458,0,2,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,4
459,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4
460,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
461,0,2,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,1
462,0,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
463,0,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
464,0,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
465,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,1
466,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
467,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
468,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
469,0,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
470,0,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
471,0,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
472,0,2,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
473,0,4,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
474,0,2,2,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
475,0,2,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
476,0,5,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5
477,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
478,0,5,2,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
479,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
480,0,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
481,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
482,0,2,2,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
483,0,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,5,5
484,0,2,2,8,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
485,0,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1
486,0,5,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
487,0,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5
488,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4
489,0,5,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4
490,0,2,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
491,1,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1
492,1,5,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
493,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
494,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
495,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
496,0,2,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1
497,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,1
498,0,5,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1
499,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
500,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
501,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
502,0,5,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
503,0,0,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
504,0,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1
505,1,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1
506,0,5,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1
507,0,2,2,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1
508,0,5,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
509,0,2,0,3,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5
510,0,2,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,5,5
511,0,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1
512,0,5,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
513,0,4,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
514,0,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
515,0,5,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1
516,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,4
517,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
518,0,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1
519,0,5,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1
520,0,5,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
521,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
522,0,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
523,1,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,5
524,0,2,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,5,5
525,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1
526,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
527,0,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
528,0,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
529,0,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4
530,0,5,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4
531,0,5,2,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
532,1,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,1
533,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,4
534,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1
535,0,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1
536,0,0,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
537,0,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5
538,0,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
539,0,2,2,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
540,0,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
541,0,2,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
542,1,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1
543,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,1
544,0,2,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
545,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
546,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
547,0,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
548,0,5,0,9,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
549,0,5,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
550,0,2,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,5,5
551,0,5,0,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1
552,0,5,3,9,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,4
553,0,2,2,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
554,0,5,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1
555,0,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,4
556,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
557,0,5,0,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0
558,0,5,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
559,0,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
560,0,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
561,0,5,2,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0
562,0,5,2,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
563,0,5,0,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1
564,0,0,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
565,1,5,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,1
566,0,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
567,0,2,2,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,3,1
568,1,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1
569,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
570,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,3
571,0,2,0,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
572,0,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
